track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,year
1FvDJ9KGxcqwv1utyPL3JZ,The Smiths,The Smiths,This Charming Man - 2011 Remaster,77,162920,False,0.611,0.846,11,-5.9,1,0.0436,0.00509,0.0,0.0784,0.751,103.912,4,punk-rock,1984
4j3X4KX8rURekAVIFUhI23,Simple Plan,"No Pads, No Helmets...Just Balls (15th Anniversary Tour Edition)",Perfect,70,277026,False,0.494,0.672,3,-4.877,1,0.0405,0.0273,0.0,0.105,0.557,156.208,4,punk-rock,2018
4wzjNqjKAKDU82e8uMhzmr,The Red Jumpsuit Apparatus,Don't You Fake It,Face Down,76,192000,False,0.545,0.932,7,-2.189,0,0.0399,0.000665,0.0,0.127,0.464,92.956,4,punk-rock,2006
1fJFuvU2ldmeAm5nFIHcPP,blink-182,Take Off Your Pants And Jacket,First Date,77,171533,False,0.579,0.928,0,-4.344,1,0.0411,0.000715,0.0,0.18,0.882,95.594,4,punk-rock,2001
7LZgdL0MxiElfaKZbuuE4l,The Smiths,Louder Than Bombs,Asleep - 2011 Remaster,65,253560,False,0.512,0.255,0,-15.867,1,0.0291,0.88,0.532,0.146,0.215,115.144,3,punk-rock,1987
1MaqkdFNIKPdpQGDzme5ss,Boys Like Girls;Taylor Swift,Love Drunk,Two Is Better Than One (feat. Taylor Swift),66,242840,False,0.521,0.702,0,-5.189,1,0.0331,0.189,0.0,0.0962,0.25,127.976,4,punk-rock,2009
15BQ7vEDv2LJuh8TxWIhtd,Iggy Pop,Lust For Life,The Passenger,73,283360,False,0.498,0.889,0,-5.413,1,0.0546,0.0947,1.62e-06,0.733,0.696,134.88,4,punk-rock,1977
7rSERmjAT38lC5QhJ8hnQc,Dropkick Murphys,The Warrior's Code,I'm Shipping Up To Boston,70,153600,False,0.452,0.928,2,-3.133,1,0.079,0.000706,0.000637,0.226,0.6,129.188,4,punk-rock,2005
4KcH1ZRV2W1q7Flq0QqC76,Ramones,Ramones (40th Anniversary Deluxe Edition; 2016 Remaster),Blitzkrieg Bop - 2016 Remaster,73,134466,False,0.385,0.783,9,-2.533,1,0.233,0.000269,0.47,0.108,0.902,176.701,4,punk-rock,1976
6LUGvXEAK8WxIBYK43uoTb,The Smiths,Louder Than Bombs,Back to the Old House - 2011 Remaster,74,186626,False,0.626,0.488,2,-7.805,1,0.0253,0.0102,0.000188,0.141,0.404,104.13,3,punk-rock,1987
5gb9UJkh8TfrNMRYOJNbew,The All-American Rejects,When The World Comes Down,Gives You Hell,70,213106,False,0.718,0.691,4,-6.44,1,0.0387,0.0159,0.0,0.0627,0.552,100.008,4,punk-rock,2008
6xpDh0dXrkVp0Po1qrHUd8,blink-182,Enema Of The State,Adam's Song,74,249626,False,0.52,0.775,0,-5.803,1,0.0348,0.034,0.0,0.364,0.382,136.028,4,punk-rock,1999
4BodkdQk2Ouo6BFbLqoWtG,FM Static,Critically Ashamed,Tonight,65,218586,False,0.598,0.547,10,-5.93,0,0.0232,0.285,0.0,0.0891,0.25,77.969,4,punk-rock,2006
2Guz1b911CbpG8L92cnglI,The Red Jumpsuit Apparatus,Don't You Fake It,Your Guardian Angel,66,229234,False,0.29,0.48,5,-6.583,1,0.0296,0.116,3.03e-06,0.626,0.382,112.62,4,punk-rock,2006
5jzma6gCzYtKB1DbEwFZKH,The Clash,London Calling (Remastered),London Calling - Remastered,72,200480,False,0.651,0.801,0,-7.34,1,0.0514,0.123,0.0,0.0825,0.776,133.769,4,punk-rock,1979
6BrMEbPSSj55nQhkgf6DnE,The Smiths,Hatful of Hollow,"Please, Please, Please, Let Me Get What I Want - 2011 Remaster",70,112706,False,0.241,0.468,2,-9.579,1,0.0272,0.534,0.0,0.161,0.451,91.581,3,punk-rock,1984
7pu8AhGUxHZSCWTkQ2eb5M,Joan Jett & the Blackhearts,Bad Reputation (Expanded Edition),Bad Reputation,68,169186,False,0.378,0.974,6,-4.055,1,0.194,0.00192,0.0139,0.0588,0.824,203.715,4,punk-rock,1981
371Tb0eNfpjpSqggjcLv8c,All Time Low,Nothing Personal (Deluxe Version),Therapy,60,224200,False,0.313,0.713,9,-4.489,1,0.0327,0.0258,0.0,0.135,0.196,169.871,4,punk-rock,2009
2HXixVqzzm9rEUIMAWzshl,Joan Jett & the Blackhearts,Up Your Alley,I Hate Myself for Loving You,68,246800,False,0.611,0.882,9,-11.225,1,0.0538,0.0847,1.08e-06,0.192,0.605,117.932,4,punk-rock,1988
4oaU0fMSg3n9kqOwmLPVhH,Set It Off;Ash Costello,Cinematics (Expanded Edition),Partners in Crime (feat. Ash Costello),68,211026,False,0.376,0.939,1,-3.437,1,0.0572,0.00704,0.0,0.116,0.815,190.109,4,punk-rock,2013
5ZdzNVOmCSp5HFLk0EgvJS,The All-American Rejects,Move Along,Dirty Little Secret,66,193653,False,0.469,0.955,10,-4.253,1,0.0432,0.000343,1.35e-06,0.548,0.462,143.853,4,punk-rock,2005
2ZICF8SFI5tHttaLJKMY1X,The Red Jumpsuit Apparatus,Don't You Fake It,False Pretense,64,149640,False,0.509,0.93,0,-2.689,0,0.0474,0.00137,0.0,0.152,0.783,154.946,4,punk-rock,2006
5fbQCQt91LsVgXusFS0CCD,Joy Division,Unknown Pleasures (Collector's Edition),Disorder - 2007 Remaster,69,209039,False,0.32,0.798,10,-7.078,0,0.124,0.00033,0.692,0.176,0.74,84.696,4,punk-rock,1979
4dk40nfaQav6b4ZsJ9OYUo,The Psychedelic Furs,Forever Now,Love My Way,66,213973,False,0.637,0.85,0,-5.054,1,0.0351,0.00487,0.00018,0.152,0.52,126.106,4,punk-rock,1982
3M2bD9SMYnJIPdrTKUnBd3,The Smiths,The Queen Is Dead,I Know It's Over - 2011 Remaster,67,349186,False,0.407,0.424,0,-10.583,1,0.0318,0.0847,0.0,0.234,0.404,113.311,3,punk-rock,1986
1FkoVC85Ds3mFoK0fVqEqP,The Offspring,Smash,Self Esteem,77,257826,False,0.488,0.862,0,-7.595,1,0.0476,0.0204,0.0,0.359,0.706,104.56,4,punk-rock,1994
2Rmw7J0krEU75ffhkaK93D,Waterparks,FANDOM,I Miss Having Sex But At Least I Don't Wanna Die Anymore,66,133351,False,0.582,0.81,5,-4.104,0,0.106,0.0763,0.0,0.351,0.874,73.954,4,punk-rock,2019
34iOH7LY3vme5rQxsVILZ4,Joy Division,Love Will Tear Us Apart,Love Will Tear Us Apart - 2020 Remaster,69,208453,False,0.527,0.923,2,-7.458,1,0.0379,0.000541,0.765,0.127,0.899,146.924,4,punk-rock,1980
2AX5E86cn9n2dgioZEjirI,The Stranglers,La Folie,Golden Brown,71,206760,False,0.562,0.383,6,-15.474,1,0.0304,0.143,0.124,0.138,0.599,93.764,3,punk-rock,1981
2ydUT1pFhuLDnouelIv4WH,blink-182,Take Off Your Pants And Jacket,The Rock Show,73,171600,True,0.41,0.959,9,-4.563,1,0.0869,0.000324,0.0,0.0766,0.83,193.155,4,punk-rock,2001
1YrnDTqvcnUKxAIeXyaEmU,The Smiths,Hatful of Hollow,How Soon Is Now? - 2011 Remaster,72,408173,False,0.398,0.93,11,-6.76,1,0.0615,0.000854,0.121,0.0874,0.725,190.818,4,punk-rock,1984
1hBM2D1ULT3aeKuddSwPsK,3OH!3;Katy Perry;Matt Squire,WANT (Deluxe),STARSTRUKK (feat. Katy Perry),65,202666,True,0.607,0.805,11,-5.579,0,0.0608,0.00175,0.0,0.231,0.232,139.894,4,punk-rock,2009
0sNKiz82ATCvT3f3XVVUUj,The Offspring,Americana,Why Don't You Get A Job,74,172466,True,0.766,0.882,5,-4.478,1,0.0719,0.0674,2.3e-06,0.281,0.544,107.932,4,punk-rock,1998
6HvUYS1xDfTCGWoeVrv3XS,blink-182,Dude Ranch,Dammit,68,165373,True,0.429,0.974,0,-5.136,1,0.0899,0.00168,0.0,0.164,0.33,110.373,4,punk-rock,1997
1H5N26VqHR4JhuaRKY2I0u,The Smiths,Louder Than Bombs,Heaven Knows I'm Miserable Now - 2011 Remaster,70,215760,False,0.609,0.759,6,-4.862,1,0.0276,0.028,0.0,0.183,0.774,114.045,4,punk-rock,1987
3YD9EehnGOf88rGSZFrnHg,blink-182,Take Off Your Pants And Jacket,Stay Together For The Kids,69,239333,False,0.519,0.78,2,-4.939,1,0.0356,0.00165,2.14e-05,0.156,0.166,145.125,4,punk-rock,2001
3SFXsFpeGmBTtQvKiwYMDA,The Offspring,Americana,Pretty Fly (For A White Guy),75,188666,False,0.723,0.895,11,-3.707,0,0.102,0.088,0.0,0.0717,0.963,143.373,4,punk-rock,1998
69Kzq3FMkDwiSFBQzRckFD,The Smiths,Hatful of Hollow,This Night Has Opened My Eyes - 2011 Remaster,69,221533,False,0.696,0.628,2,-8.407,1,0.0274,0.00102,0.428,0.272,0.701,100.038,4,punk-rock,1984
26AYR77170U49cMcXB7aRV,blink-182,blink-182,Feeling This,71,172645,True,0.411,0.962,4,-5.952,1,0.0917,0.103,0.0,0.529,0.622,173.143,4,punk-rock,2003
50oS45iNMFp7pKIQRAWIUP,All Time Low,Future Hearts,Kids In The Dark,60,216689,False,0.519,0.981,1,-3.472,0,0.0733,0.00137,0.000164,0.0903,0.765,130.043,4,punk-rock,2015
5ZqNz8GXWpkb95f7aVxTA0,The All-American Rejects,Move Along,It Ends Tonight,58,244826,False,0.454,0.631,0,-4.733,1,0.0268,0.00233,0.0,0.177,0.313,87.888,4,punk-rock,2005
0aZJGkkXR3DgaFqo5sB8ot,All Time Low,Nothing Personal (Deluxe Version),Weightless,66,198000,True,0.497,0.923,2,-4.512,1,0.138,0.00282,0.0,0.158,0.663,181.074,4,punk-rock,2009
5KpBYmEiClvljtwbjEhIJq,Hot Chelle Rae,Don't Say Goodnight,Don't Say Goodnight,52,211813,False,0.599,0.791,10,-4.975,1,0.0585,0.0064,0.0,0.0924,0.574,92.862,4,punk-rock,2014
4ig3DcNoj3UfPdhL2Rw9J1,Waterparks,FANDOM,Turbulent,66,162577,True,0.532,0.841,4,-4.993,0,0.172,0.0272,0.0,0.136,0.23,172.004,4,punk-rock,2019
6hwQ69v7VbPhTTR2fOtYX7,The Offspring,Conspiracy Of One,Want You Bad,72,202573,False,0.491,0.966,4,-4.28,1,0.0538,5.59e-05,0.0,0.307,0.614,105.544,4,punk-rock,2000
2OErSh4oVVAUll0vHxdr6p,The Smiths,The Queen Is Dead,Bigmouth Strikes Again - 2011 Remaster,70,193320,False,0.401,0.901,1,-5.011,0,0.041,0.0704,0.0,0.538,0.839,134.799,4,punk-rock,1986
18D08bgPEem469x1bjxIXM,Soda Stereo,Doble Vida (Remastered),Languis - Remasterizado 2007,38,234040,False,0.661,0.895,6,-5.385,0,0.0369,0.16,0.0851,0.0945,0.854,120.144,4,punk-rock,1988
5X1VGqaNrpXC8HBPEA4uDT,Boys Like Girls,Crazy World,Be Your Everything,58,210706,False,0.501,0.833,10,-4.954,1,0.0334,0.0303,0.0,0.0788,0.68,148.035,4,punk-rock,2012
6eFahAdQgABBj1XOM99cBG,Hot Chelle Rae;New Boyz,Whatever,I Like It Like That (feat. New Boyz),63,188200,False,0.742,0.784,1,-5.458,1,0.0552,0.0308,0.0,0.354,0.65,101.002,4,punk-rock,2011
7oUjf3UvLJbRelKiDip47v,The Cab,Lock Me Up,These Are The Lies,54,226426,False,0.462,0.704,5,-6.687,0,0.0318,0.0165,0.0,0.108,0.503,139.86,4,punk-rock,2014
5NoQvINZLBV1wMYPdNmReL,Ramones,Road to Ruin (40th Anniversary Deluxe Edition),I Wanna Be Sedated,69,149786,False,0.56,0.965,11,-2.341,1,0.0409,0.121,6.23e-06,0.169,0.964,162.825,4,punk-rock,1978
4g87T7h8coshsA1zJjFFbG,Kino,Звезда по имени Солнце,Звезда по имени Солнце,56,225666,False,0.807,0.477,9,-11.496,0,0.0489,0.0316,0.00103,0.0467,0.968,117.687,4,punk-rock,1989
5oQcOu1omDykbIPSdSQQNJ,Bowling For Soup,A Hangover You Don't Deserve,1985,71,193000,False,0.606,0.887,4,-4.404,1,0.0598,0.000242,0.0,0.337,0.903,119.974,4,punk-rock,2004
20X9OeC606XNwEtDBOym5u,Boys Like Girls,Love Drunk,Love Drunk,65,226706,False,0.44,0.976,10,-3.17,1,0.141,0.00177,3.39e-06,0.16,0.412,150.005,4,punk-rock,2009
21YxK0klhpfLW8budkJaMF,Iggy Pop,Lust For Life,Lust For Life,66,313925,False,0.383,0.97,9,-5.638,1,0.0435,0.0276,0.0,0.0942,0.62,101.603,4,punk-rock,1977
0LSY3NePenK0VG7nRUTVk8,All Time Low,Future Hearts,Missing You,56,244823,False,0.56,0.731,2,-6.121,1,0.0281,0.0472,0.0,0.282,0.4,99.978,4,punk-rock,2015
0qlCTm0U6Jcgx29HEYIXrg,Kino,Последний герой,Группа крови,56,235107,False,0.68,0.744,6,-7.122,0,0.035,0.0597,0.00279,0.192,0.675,123.731,4,punk-rock,1989
6JBX1drGsMrTE8JrAYYoou,Mayday Parade;Vic Fuentes,"Punk Goes Pop, Vol. 5",Somebody That I Used To Know,62,205320,False,0.457,0.939,3,-4.557,1,0.0835,0.00391,9.94e-06,0.145,0.467,136.064,4,punk-rock,2012
3HM4NePuYAqdXpAGBk7nNz,blink-182,blink-182,Always,67,251866,False,0.463,0.925,11,-5.74,1,0.0747,0.0106,0.027,0.189,0.59,158.337,4,punk-rock,2003
58HpsDKeYoLtNhXFQyQmz5,The All-American Rejects,Move Along,Move Along,61,238880,False,0.526,0.92,3,-3.866,1,0.0472,0.000124,0.0,0.371,0.615,109.86,4,punk-rock,2005
24CRDgNOgA72JLL7PHFjgB,blink-182,Take Off Your Pants And Jacket,Anthem Part Two,68,227200,True,0.552,0.932,0,-3.782,1,0.0426,0.000102,0.0,0.119,0.518,103.108,4,punk-rock,2001
1B8MHa0NveCF1ViBEOZWO5,Simple Plan,"No Pads, No Helmets...Just Balls (15th Anniversary Tour Edition)",Addicted,62,232066,False,0.522,0.751,1,-5.46,1,0.0435,0.000491,2.22e-06,0.158,0.605,139.51,3,punk-rock,2018
0lIoY4ZQsdn5QzhraM9o9u,Patti Smith,Easter,Because the Night,69,204800,False,0.466,0.763,11,-7.748,0,0.0391,0.0542,0.0,0.119,0.473,123.539,4,punk-rock,1978
1LwP9g1Hjbs64jXM2Qsxry,The Jesus and Mary Chain,Psychocandy (Expanded Version),Just Like Honey,61,182493,False,0.341,0.552,8,-10.503,1,0.0423,8.02e-05,0.616,0.0591,0.486,121.361,4,punk-rock,1985
7nzMU6ive8Zpv6Puqid46W,Kino,Звезда по имени Солнце,Пачка сигарет,55,266017,False,0.714,0.609,4,-12.619,0,0.0251,0.19,0.00297,0.604,0.62,87.465,4,punk-rock,1989
3uTMwljOgDz2s6oXrM1BQO,Kino,Последний герой,Хочу перемен,54,292606,False,0.563,0.986,4,-6.833,1,0.0416,0.0866,0.016,0.357,0.335,129.842,4,punk-rock,1989
5GorCbAP4aL0EJ16frG2hd,Green Day,Greatest Hits: God's Favorite Band,Boulevard of Broken Dreams,77,262333,True,0.496,0.682,8,-4.095,1,0.0294,0.00552,2.94e-05,0.0589,0.474,167.06,4,punk,2017
3ZffCQKLFLUvYM59XKLbVm,Green Day,American Idiot,Wake Me up When September Ends,78,285653,False,0.546,0.814,7,-5.146,1,0.0314,0.023,0.0,0.0972,0.146,104.98,4,punk,2004
6nTiIhLmQ3FWhvrGafw2zj,Green Day,American Idiot,American Idiot,79,176346,True,0.38,0.988,1,-2.042,1,0.0639,2.64e-05,7.86e-05,0.368,0.769,186.113,4,punk,2004
6ORqU0bHbVCRjXm9AjyHyZ,Green Day,Nimrod,Good Riddance (Time of Your Life),77,153466,True,0.475,0.432,7,-7.844,1,0.0302,0.183,0.0,0.161,0.648,94.605,4,punk,1997
1ibeKVCiXORhvUpMmtsQWq,Sum 41,Chuck,Pieces,69,182040,False,0.457,0.83,5,-5.262,1,0.0321,0.00682,0.00337,0.166,0.602,99.93,4,punk,2004
6L89mwZXSOwYl76YXfX13s,Green Day,Dookie,Basket Case,81,181533,False,0.442,0.943,3,-3.205,1,0.0602,0.00293,8.71e-06,0.091,0.781,85.064,4,punk,1994
16Of7eeW44kt0a1M0nitHM,Cobra Starship;Sabi,Night Shades,You Make Me Feel... (feat. Sabi),71,215693,False,0.668,0.857,7,-2.944,0,0.0535,0.0191,6.71e-06,0.0385,0.748,131.959,4,punk,2011
0MsrWnxQZxPAcov7c74sSo,Green Day,American Idiot,Holiday / Boulevard of Broken Dreams,72,493400,True,0.29,0.827,8,-3.451,1,0.0362,0.000659,2.55e-06,0.301,0.45,167.086,4,punk,2004
1Dr1fXbc2IxaK1Mu8P8Khz,Green Day,Dookie,When I Come Around,76,178000,False,0.531,0.909,11,-4.236,1,0.034,0.0175,0.0,0.231,0.814,97.546,4,punk,1994
1HNE2PX70ztbEl6MLxrpNL,Sum 41,"All Killer, No Filler",In Too Deep,76,207093,False,0.568,0.844,9,-5.875,1,0.0505,0.000189,0.0,0.0607,0.766,116.046,4,punk,2001
1OTvWduKQV0MQd2gnGM9He,Sum 41,Underclass Hero,With Me,64,291360,False,0.167,0.851,4,-4.039,1,0.0421,0.0127,0.0,0.172,0.11,175.426,3,punk,2007
58KPPL1AdLHMvR2O2PZejr,Green Day,American Idiot,Jesus of Suburbia,67,548253,True,0.3,0.929,1,-3.214,1,0.0636,0.000259,2.26e-06,0.329,0.59,147.116,4,punk,2004
5773KSWFzg9kCc8yazjbSt,Le Tigre,Le Tigre,Deceptacon,69,184626,True,0.603,0.864,4,-3.341,0,0.0668,0.055,0.00493,0.0986,0.616,160.488,4,punk,1999
5619Ojc6t9evEEs3B7Drhe,Metro Station,Metro Station,Shake It,69,179946,False,0.618,0.955,4,-3.836,1,0.0798,0.00221,3.09e-06,0.486,0.79,150.034,4,punk,2007
0vKGvQdkbesI7RGKX3tRyk,Sum 41,Underclass Hero,Best Of Me,56,265786,False,0.297,0.701,7,-5.363,1,0.0301,0.012,0.0,0.13,0.256,178.072,4,punk,2007
4KacUpvbA3Mfo05gttTjhN,Sum 41,"All Killer, No Filler",Fat Lip,74,178266,True,0.402,0.914,9,-5.215,1,0.142,0.000579,0.0,0.065,0.626,196.505,4,punk,2001
7cdnq45E9aP2XDStHg5vd7,The Runaways,The Runaways,Cherry Bomb,69,138706,False,0.501,0.813,11,-8.192,1,0.0639,0.0455,4.75e-05,0.131,0.495,136.59,4,punk,1976
19YmvsVCetCBeVj6O2mljR,Green Day,Revolution Radio,Still Breathing,61,224760,False,0.54,0.902,1,-3.577,1,0.0442,0.0142,0.0,0.0756,0.692,75.033,4,punk,2016
5kr3j5Clb9rjEposoMyLVt,Green Day,Dookie,Welcome to Paradise,69,224133,False,0.37,0.96,3,-4.162,0,0.0378,0.000241,0.0116,0.0563,0.717,89.428,4,punk,1994
41pFyxOpS119Pb8JEzhx0w,Green Day;John Gallagher Jr.;Rebecca Naomi Jones;Stark Sands;The American Idiot Broadway Company,American Idiot - The Original Broadway Cast Recording,"Boulevard of Broken Dreams (feat. John Gallagher Jr., Rebecca Naomi Jones, Stark Sands, The American Idiot Broadway Company)",56,262386,True,0.417,0.647,8,-5.87,1,0.0296,0.0569,1.67e-06,0.0585,0.339,166.12,4,punk,2010
4oVdhvxZrKQTM9ZsUIZa3S,Neck Deep,Life's Not Out To Get You,December,68,218954,True,0.542,0.439,2,-7.728,1,0.0272,0.626,0.0,0.109,0.466,144.949,4,punk,2015
1qIgyDoc2rwtq8w49jeWL8,Green Day,¡UNO!,Oh Love,56,303293,False,0.427,0.773,8,-4.222,1,0.115,0.00605,4.02e-06,0.0396,0.695,171.806,4,punk,2012
11I3KKHv7g2pXiuqRDabRA,Green Day,American Idiot,Give Me Novacaine / She's a Rebel,58,326200,False,0.312,0.949,9,-3.533,1,0.0784,0.00185,1.78e-05,0.0569,0.65,154.795,4,punk,2004
4aiGuq8owmdrU9WKZNVfCe,Sublime,20th Century Masters: The Millennium Collection: Best Of Sublime,"April 29, 1992 (Miami)",40,233666,True,0.758,0.683,2,-5.594,1,0.107,0.0146,5.9e-05,0.159,0.738,78.96,4,punk,2002
6RBLcDQvA3VgQ8vHoXoo0v,Social Distortion,White Light White Heat White Trash,Under My Thumb,38,169560,False,0.108,0.953,1,-3.517,1,0.0707,2.45e-06,0.327,0.0271,0.449,182.119,4,punk,1996
23oxJmDc1V9uLUSmN2LIvx,Yellowcard,Ocean Avenue,Ocean Avenue,74,198266,False,0.486,0.904,6,-3.751,0,0.0638,3.43e-05,2.83e-05,0.0947,0.786,173.734,4,punk,2003
0gZp88SA5OcujHLDGkxtI3,Yellowcard,Ocean Avenue,Only One,66,257399,False,0.477,0.907,1,-4.814,0,0.0899,8e-05,7.82e-05,0.149,0.304,81.291,4,punk,2003
00okrW9OfjmG0PZJSY3fJd,MOD SUN;Machine Gun Kelly;Goody Grace,Stay Away (feat. Machine Gun Kelly & Goody Grace),Stay Away (feat. Machine Gun Kelly & Goody Grace),61,151890,True,0.667,0.636,8,-5.669,1,0.082,0.022,0.0,0.0908,0.152,158.058,4,punk,2020
2hnMS47jN0etwvFPzYk11f,Sublime,Sublime,Santeria,78,182746,False,0.682,0.765,1,-5.021,0,0.0395,0.0268,3.42e-05,0.188,0.567,90.807,4,punk,1996
1nLnpLXvl68RZCSjfkyiaa,Green Day,Insomniac,Brain Stew,69,193000,True,0.559,0.543,1,-5.429,1,0.302,0.00133,2e-05,0.0577,0.337,75.958,4,punk,1995
4wsQGsdf8D0Bj26cGdvreB,Green Day,Dookie,She,67,134293,False,0.37,0.937,1,-3.939,0,0.0356,7.37e-05,0.00817,0.0904,0.874,93.307,4,punk,1994
1wDTIaOD00oYLgQn37E1SC,Social Distortion,White Light White Heat White Trash,Through These Eyes,36,194093,False,0.424,0.923,0,-3.242,0,0.0373,5.58e-05,0.176,0.0546,0.742,94.977,4,punk,1996
0WjMFlPfM73K02rAeC2JAf,Cobra Skulls,Sitting Army,Cobracoustic,37,168120,False,0.654,0.486,0,-9.473,1,0.0278,0.741,0.0,0.0977,0.373,81.7,4,punk,2007
5JtvedSVWW9McnoEAPJwQm,Lil Tjay,True 2 Myself,Sex Sounds,76,162453,True,0.857,0.427,8,-8.638,1,0.112,0.281,0.0,0.108,0.366,130.033,4,r-n-b,2019
3SdTKo2uVsxFblQjpScoHy,Ben E. King,Don't Play That Song (Mono),Stand by Me,80,180055,False,0.65,0.306,9,-9.443,1,0.0393,0.57,7.07e-06,0.0707,0.605,118.068,4,r-n-b,1962
2DpJ9T2RVRanZcYFHKOAfA,Paul Anka,Put Your Head On My Shoulder: The Very Best Of Paul Anka,Put Your Head On My Shoulder,69,154733,False,0.547,0.335,4,-9.2,0,0.0307,0.747,0.0,0.101,0.474,115.838,3,r-n-b,2000
0RLLvYBopDwooCyvnTwgYu,Lil Tjay,True 2 Myself,F.N,78,224000,True,0.567,0.515,6,-10.265,0,0.247,0.354,0.0,0.078,0.321,120.1,1,r-n-b,2019
2qhASBzpbFhPRtrnZ5lLnz,The Righteous Brothers,Just Once In My Life,Unchained Melody,75,218013,False,0.339,0.208,0,-16.725,1,0.0308,0.396,0.000519,0.18,0.288,98.54,3,r-n-b,1965
1UbzmkVajS4YyoJLuGP7q9,El Coyote Y Su Banda Tierra Santa,El Amo,Juan Ramos,53,177266,False,0.692,0.487,7,-6.708,1,0.0356,0.685,0.0,0.0601,0.98,108.009,1,r-n-b,1999
0W64NfLrIsRTAFObko6uJx,Lil Tjay,True 2 Myself,Leaked,71,220240,True,0.51,0.619,7,-7.918,1,0.281,0.801,0.0,0.0811,0.321,97.018,4,r-n-b,2019
2EjxmOw1V5MZ40S7rCiHeP,Julio Preciado Y Su Banda Perla Del Pacifico,Tesoros De Coleccion - -Victor Cordero A Traves De Sus Mas Bellas Canciones Y Sus Mejores Interpretes,Dos Hojas Sin Rumbo,51,184693,False,0.782,0.39,8,-10.786,1,0.041,0.369,0.00031,0.0635,0.977,120.059,4,r-n-b,2007
69O3Bdh6vBYY3cN3BwTH2Y,Joan Sebastian,"Tambora, Vol. 2",La Prietita Que Yo Quiero,52,169691,False,0.806,0.366,7,-8.779,1,0.0833,0.432,0.0,0.13,0.983,113.583,4,r-n-b,1991
48i055G1OT5KxGGftwFxWy,Roy Orbison,"Oh, Pretty Woman","Oh, Pretty Woman",73,178933,False,0.619,0.603,9,-9.481,1,0.0342,0.712,0.0,0.0721,0.958,127.433,4,r-n-b,1962
2hHIB7iJW9Pj7sDNqZ2S3g,Valentín Elizalde,17 Exitos en Honor a Mi Padre,La Suavecita,49,195000,False,0.697,0.501,3,-9.477,0,0.0817,0.677,0.000621,0.0529,0.792,113.66,4,r-n-b,2001
1modDYKBVY7mi6wo3vd6P4,Joan Sebastian,Joan Sebastian Con Tambora,Aunque Ya Tengas Marido,50,158241,False,0.731,0.328,0,-7.947,1,0.069,0.816,0.0,0.085,0.929,103.228,4,r-n-b,1991
17TL9yOtBcUaq4dwq4WBa8,Valentín Elizalde,Ebrio de Amor,Esta Cobardia,48,149465,False,0.544,0.649,1,-5.225,1,0.0548,0.706,1.9e-06,0.272,0.845,137.746,4,r-n-b,2007
0vttfYDZ6uLi6kStSxkTrB,El Coyote Y Su Banda Tierra Santa,El Amo,El Federal De Caminos,49,146733,False,0.671,0.467,0,-7.025,1,0.0402,0.655,0.0,0.306,0.98,107.794,4,r-n-b,1999
69RBhbgVjnfVzzUvFokYRC,Banda Autentica de Jerez,La Autentica de Jerez Zacatecas - 15 Exitos,24 Horas del Dia,48,172920,False,0.698,0.443,3,-9.526,1,0.0459,0.391,0.0,0.086,0.931,136.803,4,r-n-b,2003
395WRTyNwMGx80cDXqg6vM,Lil Tjay;Jay Critch,True 2 Myself,Ruthless (feat. Jay Critch),65,244573,True,0.521,0.592,9,-9.801,1,0.134,0.0489,0.0,0.267,0.356,129.754,4,r-n-b,2019
7m62E9JAXqUwJeQz4WjLzv,Julio Preciado Y Su Banda Perla Del Pacifico,16 Bandazos de Oro,El Disgusto,48,187946,False,0.776,0.504,8,-7.193,1,0.0385,0.727,0.000474,0.167,0.963,115.803,4,r-n-b,2002
4NiNF2TgroCObAR1iYX1MR,El Coyote Y Su Banda Tierra Santa,Te Soñé,Hablando Claro,48,136760,False,0.699,0.434,7,-9.4,1,0.0325,0.555,3.48e-06,0.248,0.977,104.956,3,r-n-b,2000
6F1VmuzOgcOxaj4idJKU9i,Joan Sebastian,Norteño,Traficante De Besos,47,149884,False,0.745,0.69,7,-8.903,1,0.0355,0.396,0.00213,0.141,0.964,106.149,4,r-n-b,1993
7eqNATKM78MkWP6aHGXHEV,Paul Anka,Sings His Favorites,Put Your Head on My Shoulder,64,155080,False,0.549,0.433,7,-8.526,1,0.0327,0.906,0.0108,0.0774,0.486,116.068,3,r-n-b,1966
0ht7BrhjJHyxIc88BFO42I,Banda Cuisillos,No Voy a Llorar,Eres Imposible De Olvidar,47,214935,False,0.508,0.573,9,-8.229,1,0.0565,0.784,2.4e-05,0.0854,0.409,72.59,4,r-n-b,2002
2rIGJgLcBbI7EvHc0vHpHQ,Banda Cuisillos,A Veces Lloro,Un Muchacho Pobre,47,177400,False,0.519,0.566,10,-6.381,1,0.0293,0.465,0.0,0.0311,0.463,105.877,4,r-n-b,1999
04xx02ccYlu2iiEjMKEKm2,Julio Preciado Y Su Banda Perla Del Pacifico,Tu Ya Lo Conoces,Si Tengo a Mi Madre,47,134333,False,0.644,0.393,0,-9.128,1,0.034,0.499,3.62e-05,0.141,0.964,90.057,3,r-n-b,1989
